,FECHA_MUESTRA,TIPO,DISPOSITIVO,GENERO,GRUPO_ETARIO,N
1545,27DEC2020:00:00:00,testeos,Club San Lorenzo,F,50-59,14
1546,27DEC2020:00:00:00,testeos,Club San Lorenzo,F,60-69,7
1547,27DEC2020:00:00:00,testeos,Club San Lorenzo,F,70-79,4
1548,27DEC2020:00:00:00,testeos,Club San Lorenzo,F,80 y más,1
1549,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,0-19,12
1550,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,20-29,5
1551,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,30-39,13
1552,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,40-49,16
1553,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,50-59,12
1554,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,60-69,6
1555,27DEC2020:00:00:00,testeos,Club San Lorenzo,M,70-79,6
1556,27DEC2020:00:00:00,testeos,Costa Salguero,F,0-19,79
1557,27DEC2020:00:00:00,testeos,Costa Salguero,F,20-29,107
1558,27DEC2020:00:00:00,testeos,Costa Salguero,F,30-39,206
1559,27DEC2020:00:00:00,testeos,Costa Salguero,F,40-49,162
1560,27DEC2020:00:00:00,testeos,Costa Salguero,F,50-59,115
1561,27DEC2020:00:00:00,testeos,Costa Salguero,F,60-69,64
1562,27DEC2020:00:00:00,testeos,Costa Salguero,F,70-79,28
1563,27DEC2020:00:00:00,testeos,Costa Salguero,F,80 y más,9
1564,27DEC2020:00:00:00,testeos,Costa Salguero,M,0-19,96
1565,27DEC2020:00:00:00,testeos,Costa Salguero,M,20-29,113
1566,27DEC2020:00:00:00,testeos,Costa Salguero,M,30-39,179
1567,27DEC2020:00:00:00,testeos,Costa Salguero,M,40-49,171
1568,27DEC2020:00:00:00,testeos,Costa Salguero,M,50-59,107
1569,27DEC2020:00:00:00,testeos,Costa Salguero,M,60-69,73
1570,27DEC2020:00:00:00,testeos,Costa Salguero,M,70-79,33
1571,27DEC2020:00:00:00,testeos,Costa Salguero,M,80 y más,10
1572,27DEC2020:00:00:00,testeos,Edificio Munich,F,0-19,35
1573,27DEC2020:00:00:00,testeos,Edificio Munich,F,20-29,59
1574,27DEC2020:00:00:00,testeos,Edificio Munich,F,30-39,99
1575,27DEC2020:00:00:00,testeos,Edificio Munich,F,40-49,64
1576,27DEC2020:00:00:00,testeos,Edificio Munich,F,50-59,57
1577,27DEC2020:00:00:00,testeos,Edificio Munich,F,60-69,35
1578,27DEC2020:00:00:00,testeos,Edificio Munich,F,70-79,11
1579,27DEC2020:00:00:00,testeos,Edificio Munich,F,80 y más,4
1580,27DEC2020:00:00:00,testeos,Edificio Munich,M,0-19,30
1581,27DEC2020:00:00:00,testeos,Edificio Munich,M,20-29,57
1582,27DEC2020:00:00:00,testeos,Edificio Munich,M,30-39,95
1583,27DEC2020:00:00:00,testeos,Edificio Munich,M,40-49,67
1584,27DEC2020:00:00:00,testeos,Edificio Munich,M,50-59,49
1585,27DEC2020:00:00:00,testeos,Edificio Munich,M,60-69,37
1586,27DEC2020:00:00:00,testeos,Edificio Munich,M,70-79,8
1587,27DEC2020:00:00:00,testeos,Edificio Munich,M,80 y más,2
1588,28DEC2020:00:00:00,testeos,Edificio Munich,F,0-19,35
1589,28DEC2020:00:00:00,testeos,Edificio Munich,F,20-29,133
1590,28DEC2020:00:00:00,testeos,Edificio Munich,F,30-39,129
1591,28DEC2020:00:00:00,testeos,Edificio Munich,F,40-49,93
1592,28DEC2020:00:00:00,testeos,Edificio Munich,F,50-59,62
1593,28DEC2020:00:00:00,testeos,Edificio Munich,F,60-69,44
1594,28DEC2020:00:00:00,testeos,Edificio Munich,F,70-79,14
1595,28DEC2020:00:00:00,testeos,Edificio Munich,F,80 y más,4
1596,28DEC2020:00:00:00,testeos,Edificio Munich,M,0-19,31
1597,28DEC2020:00:00:00,testeos,Edificio Munich,M,20-29,88
1598,28DEC2020:00:00:00,testeos,Edificio Munich,M,30-39,149
1599,28DEC2020:00:00:00,testeos,Edificio Munich,M,40-49,126
1600,28DEC2020:00:00:00,testeos,Edificio Munich,M,50-59,69
1601,28DEC2020:00:00:00,testeos,Edificio Munich,M,60-69,38
1602,28DEC2020:00:00:00,testeos,Edificio Munich,M,70-79,16
1603,28DEC2020:00:00:00,testeos,Edificio Munich,M,80 y más,1
1604,28DEC2020:00:00:00,testeos,Ezeiza,F,0-19,34
1605,28DEC2020:00:00:00,testeos,Ezeiza,F,20-29,139
1606,28DEC2020:00:00:00,testeos,Ezeiza,F,30-39,200
1607,28DEC2020:00:00:00,testeos,Ezeiza,F,40-49,90
1608,28DEC2020:00:00:00,testeos,Ezeiza,F,50-59,68
1609,28DEC2020:00:00:00,testeos,Ezeiza,F,60-69,40
1610,28DEC2020:00:00:00,testeos,Ezeiza,F,70-79,15
1611,28DEC2020:00:00:00,testeos,Ezeiza,F,80 y más,6
1612,28DEC2020:00:00:00,testeos,Ezeiza,M,0-19,29
1613,28DEC2020:00:00:00,testeos,Ezeiza,M,20-29,85
1614,28DEC2020:00:00:00,testeos,Ezeiza,M,30-39,160
1615,28DEC2020:00:00:00,testeos,Ezeiza,M,40-49,97
1616,28DEC2020:00:00:00,testeos,Ezeiza,M,50-59,43
1617,28DEC2020:00:00:00,testeos,Ezeiza,M,60-69,36
1618,28DEC2020:00:00:00,testeos,Ezeiza,M,70-79,7
1619,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,0-19,15
1620,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,20-29,102
1621,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,30-39,118
1622,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,40-49,51
1623,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,50-59,49
1624,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,60-69,28
1625,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,70-79,15
1626,28DEC2020:00:00:00,testeos,Terminal Dellepiane,F,80 y más,2
1627,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,0-19,14
1628,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,20-29,104
1629,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,30-39,113
1630,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,40-49,60
1631,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,50-59,33
1632,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,60-69,7
1633,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,70-79,10
1634,28DEC2020:00:00:00,testeos,Terminal Dellepiane,M,80 y más,1
1635,28DEC2020:00:00:00,positivos,Callao | USAM,F,0-19,1
1636,28DEC2020:00:00:00,positivos,Callao | USAM,F,20-29,3
1637,28DEC2020:00:00:00,positivos,Callao | USAM,F,30-39,2
1638,28DEC2020:00:00:00,positivos,Callao | USAM,F,50-59,1
1639,28DEC2020:00:00:00,positivos,Callao | USAM,M,20-29,2
1640,28DEC2020:00:00:00,positivos,Callao | USAM,M,30-39,1
1641,28DEC2020:00:00:00,positivos,Callao | USAM,M,40-49,3
1642,28DEC2020:00:00:00,positivos,Callao | USAM,M,50-59,1
1643,28DEC2020:00:00:00,positivos,Callao | USAM,M,60-69,2
1644,28DEC2020:00:00:00,positivos,CEC,F,0-19,2
1645,28DEC2020:00:00:00,positivos,CEC,F,20-29,3
1646,28DEC2020:00:00:00,positivos,CEC,F,30-39,2
1647,28DEC2020:00:00:00,positivos,CEC,F,40-49,1
1648,28DEC2020:00:00:00,positivos,CEC,F,50-59,1
1649,28DEC2020:00:00:00,positivos,CEC,M,20-29,1
1650,28DEC2020:00:00:00,positivos,CEC,M,30-39,4
1651,28DEC2020:00:00:00,positivos,CEC,M,40-49,3
1652,28DEC2020:00:00:00,positivos,CEC,M,50-59,1
1653,28DEC2020:00:00:00,positivos,CEC,M,80 y más,1
1654,28DEC2020:00:00:00,positivos,Costa Salguero,F,0-19,1
1655,28DEC2020:00:00:00,positivos,Costa Salguero,F,20-29,5
1656,28DEC2020:00:00:00,positivos,Costa Salguero,F,30-39,3
1657,28DEC2020:00:00:00,positivos,Costa Salguero,F,40-49,3
1658,28DEC2020:00:00:00,positivos,Costa Salguero,F,50-59,1
1659,28DEC2020:00:00:00,positivos,Costa Salguero,M,20-29,3
1660,28DEC2020:00:00:00,positivos,Costa Salguero,M,40-49,4
1661,28DEC2020:00:00:00,positivos,Costa Salguero,M,50-59,1
1662,28DEC2020:00:00:00,positivos,Edificio Munich,F,20-29,1
1663,28DEC2020:00:00:00,positivos,Edificio Munich,F,30-39,1
1664,28DEC2020:00:00:00,positivos,Edificio Munich,F,60-69,1
1665,28DEC2020:00:00:00,positivos,Edificio Munich,M,20-29,6
1666,28DEC2020:00:00:00,positivos,Edificio Munich,M,40-49,5
1667,28DEC2020:00:00:00,positivos,Ezeiza,F,20-29,1
1668,28DEC2020:00:00:00,positivos,Ezeiza,F,50-59,1
1669,28DEC2020:00:00:00,positivos,Ezeiza,F,60-69,1
1670,28DEC2020:00:00:00,positivos,Ezeiza,M,30-39,1
1671,28DEC2020:00:00:00,positivos,Ezeiza,M,40-49,3
1672,28DEC2020:00:00:00,positivos,Ezeiza,M,50-59,1
1673,29DEC2020:00:00:00,testeos,Callao | USAM,F,0-19,23
1674,29DEC2020:00:00:00,testeos,Callao | USAM,F,20-29,96
1675,29DEC2020:00:00:00,testeos,Callao | USAM,F,30-39,117
1676,29DEC2020:00:00:00,testeos,Callao | USAM,F,40-49,58
1677,29DEC2020:00:00:00,testeos,Callao | USAM,F,50-59,42
1678,29DEC2020:00:00:00,testeos,Callao | USAM,F,60-69,50
1679,29DEC2020:00:00:00,testeos,Callao | USAM,F,70-79,14
1680,29DEC2020:00:00:00,testeos,Callao | USAM,F,80 y más,2
1681,29DEC2020:00:00:00,testeos,Callao | USAM,M,0-19,18
1682,29DEC2020:00:00:00,testeos,Callao | USAM,M,20-29,63
1683,29DEC2020:00:00:00,testeos,Callao | USAM,M,30-39,95
1684,29DEC2020:00:00:00,testeos,Callao | USAM,M,40-49,44
1685,29DEC2020:00:00:00,testeos,Callao | USAM,M,50-59,47
1686,29DEC2020:00:00:00,testeos,Callao | USAM,M,60-69,37
1687,29DEC2020:00:00:00,testeos,Callao | USAM,M,70-79,16
1688,29DEC2020:00:00:00,testeos,Callao | USAM,M,80 y más,1
1689,29DEC2020:00:00:00,testeos,CEC,F,0-19,48
1690,29DEC2020:00:00:00,testeos,CEC,F,20-29,70
1691,29DEC2020:00:00:00,testeos,CEC,F,30-39,125
1692,29DEC2020:00:00:00,testeos,CEC,F,40-49,111
1693,29DEC2020:00:00:00,testeos,CEC,F,50-59,72
1694,29DEC2020:00:00:00,testeos,CEC,F,60-69,65
1695,29DEC2020:00:00:00,testeos,CEC,F,70-79,27
1696,29DEC2020:00:00:00,testeos,CEC,F,80 y más,11
1697,29DEC2020:00:00:00,testeos,CEC,M,0-19,44
1698,29DEC2020:00:00:00,testeos,CEC,M,20-29,59
1699,29DEC2020:00:00:00,testeos,CEC,M,30-39,129
1700,29DEC2020:00:00:00,testeos,CEC,M,40-49,131
1701,29DEC2020:00:00:00,testeos,CEC,M,50-59,75
1702,29DEC2020:00:00:00,testeos,CEC,M,60-69,60
1703,29DEC2020:00:00:00,testeos,CEC,M,70-79,34
1704,29DEC2020:00:00:00,testeos,CEC,M,80 y más,9
1705,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,0-19,7
1706,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,20-29,15
1707,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,30-39,22
1708,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,40-49,10
1709,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,50-59,9
1710,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,60-69,14
1711,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,70-79,4
1712,29DEC2020:00:00:00,testeos,Club San Lorenzo,F,80 y más,2
1713,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,0-19,5
1714,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,20-29,13
1715,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,30-39,21
1716,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,40-49,15
1717,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,50-59,12
1718,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,60-69,10
1719,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,70-79,6
1720,29DEC2020:00:00:00,testeos,Club San Lorenzo,M,80 y más,2
1721,29DEC2020:00:00:00,testeos,Costa Salguero,F,0-19,96
1722,29DEC2020:00:00:00,testeos,Costa Salguero,F,20-29,124
1723,29DEC2020:00:00:00,testeos,Costa Salguero,F,30-39,206
1724,29DEC2020:00:00:00,testeos,Costa Salguero,F,40-49,173
1725,29DEC2020:00:00:00,testeos,Costa Salguero,F,50-59,119
1726,29DEC2020:00:00:00,testeos,Costa Salguero,F,60-69,81
1727,29DEC2020:00:00:00,testeos,Costa Salguero,F,70-79,28
1728,29DEC2020:00:00:00,testeos,Costa Salguero,F,80 y más,8
1729,29DEC2020:00:00:00,testeos,Costa Salguero,M,0-19,97
1730,29DEC2020:00:00:00,testeos,Costa Salguero,M,20-29,121
1731,29DEC2020:00:00:00,testeos,Costa Salguero,M,30-39,203
1732,29DEC2020:00:00:00,testeos,Costa Salguero,M,40-49,200
1733,29DEC2020:00:00:00,testeos,Costa Salguero,M,50-59,113
1734,29DEC2020:00:00:00,testeos,Costa Salguero,M,60-69,97
1735,29DEC2020:00:00:00,testeos,Costa Salguero,M,70-79,41
1736,29DEC2020:00:00:00,testeos,Costa Salguero,M,80 y más,5
1737,29DEC2020:00:00:00,testeos,Edificio Munich,F,0-19,52
1738,29DEC2020:00:00:00,testeos,Edificio Munich,F,20-29,109
1739,29DEC2020:00:00:00,testeos,Edificio Munich,F,30-39,138
1740,29DEC2020:00:00:00,testeos,Edificio Munich,F,40-49,115
1741,29DEC2020:00:00:00,testeos,Edificio Munich,F,50-59,61
1742,29DEC2020:00:00:00,testeos,Edificio Munich,F,60-69,38
1743,29DEC2020:00:00:00,testeos,Edificio Munich,F,70-79,14
1744,29DEC2020:00:00:00,testeos,Edificio Munich,F,80 y más,2
1745,29DEC2020:00:00:00,testeos,Edificio Munich,M,0-19,34
1746,27DEC2020:00:00:00,testeos,Ezeiza,F,0-19,20
1747,27DEC2020:00:00:00,testeos,Ezeiza,F,20-29,196
1748,27DEC2020:00:00:00,testeos,Ezeiza,F,30-39,226
1749,27DEC2020:00:00:00,testeos,Ezeiza,F,40-49,112
1750,27DEC2020:00:00:00,testeos,Ezeiza,F,50-59,78
1751,27DEC2020:00:00:00,testeos,Ezeiza,F,60-69,41
1752,27DEC2020:00:00:00,testeos,Ezeiza,F,70-79,21
1753,27DEC2020:00:00:00,testeos,Ezeiza,F,80 y más,7
1754,27DEC2020:00:00:00,testeos,Ezeiza,M,0-19,23
1755,27DEC2020:00:00:00,testeos,Ezeiza,M,20-29,121
1756,27DEC2020:00:00:00,testeos,Ezeiza,M,30-39,207
1757,27DEC2020:00:00:00,testeos,Ezeiza,M,40-49,86
1758,27DEC2020:00:00:00,testeos,Ezeiza,M,50-59,56
1759,27DEC2020:00:00:00,testeos,Ezeiza,M,60-69,28
1760,27DEC2020:00:00:00,testeos,Ezeiza,M,70-79,10
1761,27DEC2020:00:00:00,testeos,Ezeiza,M,80 y más,5
1762,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,0-19,17
1763,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,20-29,106
1764,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,30-39,101
1765,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,40-49,45
1766,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,50-59,46
1767,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,60-69,30
1768,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,70-79,17
1769,27DEC2020:00:00:00,testeos,Terminal Dellepiane,F,80 y más,3
1770,27DEC2020:00:00:00,testeos,Terminal Dellepiane,M,0-19,25
1771,21DEC2020:00:00:00,testeos,Club San Lorenzo,F,60-69,16
1772,21DEC2020:00:00:00,testeos,Club San Lorenzo,F,70-79,8
1773,21DEC2020:00:00:00,testeos,Club San Lorenzo,F,80 y más,6
1774,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,0-19,4
1775,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,20-29,4
1776,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,30-39,11
1777,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,40-49,17
1778,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,50-59,25
1779,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,60-69,21
1780,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,70-79,8
1781,21DEC2020:00:00:00,testeos,Club San Lorenzo,M,80 y más,2
1782,21DEC2020:00:00:00,testeos,Edificio Munich,F,0-19,31
1783,21DEC2020:00:00:00,testeos,Edificio Munich,F,20-29,61
1784,21DEC2020:00:00:00,testeos,Edificio Munich,F,30-39,85
1785,21DEC2020:00:00:00,testeos,Edificio Munich,F,40-49,93
1786,21DEC2020:00:00:00,testeos,Edificio Munich,F,50-59,37
1787,21DEC2020:00:00:00,testeos,Edificio Munich,F,60-69,54
1788,21DEC2020:00:00:00,testeos,Edificio Munich,F,70-79,29
1789,21DEC2020:00:00:00,testeos,Edificio Munich,F,80 y más,6
1790,21DEC2020:00:00:00,testeos,Edificio Munich,M,0-19,30
1791,21DEC2020:00:00:00,testeos,Edificio Munich,M,20-29,46
1792,21DEC2020:00:00:00,testeos,Edificio Munich,M,30-39,125
1793,21DEC2020:00:00:00,testeos,Edificio Munich,M,40-49,107
1794,21DEC2020:00:00:00,testeos,Edificio Munich,M,50-59,53
1795,21DEC2020:00:00:00,testeos,Edificio Munich,M,60-69,55
1796,21DEC2020:00:00:00,testeos,Edificio Munich,M,70-79,24
1797,21DEC2020:00:00:00,testeos,Edificio Munich,M,80 y más,2
1798,21DEC2020:00:00:00,testeos,Ezeiza,F,0-19,41
1799,21DEC2020:00:00:00,testeos,Ezeiza,F,20-29,105
1800,21DEC2020:00:00:00,testeos,Ezeiza,F,30-39,161
1801,21DEC2020:00:00:00,testeos,Ezeiza,F,40-49,115
1802,21DEC2020:00:00:00,testeos,Ezeiza,F,50-59,89
1803,21DEC2020:00:00:00,testeos,Ezeiza,F,60-69,53
1804,21DEC2020:00:00:00,testeos,Ezeiza,F,70-79,17
1805,21DEC2020:00:00:00,testeos,Ezeiza,F,80 y más,5
1806,21DEC2020:00:00:00,testeos,Ezeiza,M,0-19,31
1807,21DEC2020:00:00:00,testeos,Ezeiza,M,20-29,89
1808,21DEC2020:00:00:00,testeos,Ezeiza,M,30-39,150
1809,21DEC2020:00:00:00,testeos,Ezeiza,M,40-49,105
1810,21DEC2020:00:00:00,testeos,Ezeiza,M,50-59,71
1811,21DEC2020:00:00:00,testeos,Ezeiza,M,60-69,36
1812,21DEC2020:00:00:00,testeos,Ezeiza,M,70-79,12
1813,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,0-19,14
1814,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,20-29,60
1815,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,30-39,51
1816,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,40-49,53
1817,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,50-59,48
1818,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,60-69,58
1819,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,70-79,26
1820,21DEC2020:00:00:00,testeos,Terminal Dellepiane,F,80 y más,6
1821,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,0-19,10
1822,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,20-29,62
1823,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,30-39,61
1824,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,40-49,42
1825,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,50-59,36
1826,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,60-69,30
1827,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,70-79,7
1828,21DEC2020:00:00:00,testeos,Terminal Dellepiane,M,80 y más,2
1829,21DEC2020:00:00:00,positivos,Callao | USAM,F,50-59,1
1830,21DEC2020:00:00:00,positivos,Callao | USAM,M,40-49,1
1831,21DEC2020:00:00:00,positivos,Callao | USAM,M,50-59,1
1832,21DEC2020:00:00:00,positivos,CEC,F,20-29,1
1833,21DEC2020:00:00:00,positivos,CEC,F,30-39,1
1834,21DEC2020:00:00:00,positivos,CEC,M,20-29,5
1835,21DEC2020:00:00:00,positivos,CEC,M,30-39,1
1836,21DEC2020:00:00:00,positivos,CEC,M,40-49,1
1837,21DEC2020:00:00:00,positivos,Club San Lorenzo,M,40-49,1
1838,21DEC2020:00:00:00,positivos,Edificio Munich,F,20-29,2
1839,21DEC2020:00:00:00,positivos,Ezeiza,F,20-29,1
1840,21DEC2020:00:00:00,positivos,Ezeiza,F,30-39,1
1841,21DEC2020:00:00:00,positivos,Ezeiza,M,30-39,3
1842,21DEC2020:00:00:00,positivos,Terminal Dellepiane,M,0-19,1
1843,22DEC2020:00:00:00,testeos,Callao | USAM,F,0-19,8
1844,22DEC2020:00:00:00,testeos,Callao | USAM,F,20-29,33
1845,22DEC2020:00:00:00,testeos,Callao | USAM,F,30-39,65
1846,22DEC2020:00:00:00,testeos,Callao | USAM,F,40-49,37
1847,22DEC2020:00:00:00,testeos,Callao | USAM,F,50-59,42
1848,22DEC2020:00:00:00,testeos,Callao | USAM,F,60-69,43
1849,22DEC2020:00:00:00,testeos,Callao | USAM,F,70-79,15
1850,22DEC2020:00:00:00,testeos,Callao | USAM,F,80 y más,2
1851,22DEC2020:00:00:00,testeos,Callao | USAM,M,0-19,11
1852,22DEC2020:00:00:00,testeos,Callao | USAM,M,20-29,15
1853,22DEC2020:00:00:00,testeos,Callao | USAM,M,30-39,50
1854,22DEC2020:00:00:00,testeos,Callao | USAM,M,40-49,36
1855,22DEC2020:00:00:00,testeos,Callao | USAM,M,50-59,21
1856,22DEC2020:00:00:00,testeos,Callao | USAM,M,60-69,28
1857,22DEC2020:00:00:00,testeos,Callao | USAM,M,70-79,10
1858,22DEC2020:00:00:00,testeos,Callao | USAM,M,80 y más,3
1859,22DEC2020:00:00:00,testeos,CEC,F,0-19,30
1860,22DEC2020:00:00:00,testeos,CEC,F,20-29,49
1861,22DEC2020:00:00:00,testeos,CEC,F,30-39,85
1862,22DEC2020:00:00:00,testeos,CEC,F,40-49,89
1863,22DEC2020:00:00:00,testeos,CEC,F,50-59,62
1864,22DEC2020:00:00:00,testeos,CEC,F,60-69,71
1865,22DEC2020:00:00:00,testeos,CEC,F,70-79,28
1866,22DEC2020:00:00:00,testeos,CEC,F,80 y más,5
1867,22DEC2020:00:00:00,testeos,CEC,M,0-19,31
1868,22DEC2020:00:00:00,testeos,CEC,M,20-29,51
1869,22DEC2020:00:00:00,testeos,CEC,M,30-39,111
1870,22DEC2020:00:00:00,testeos,CEC,M,40-49,116
1871,22DEC2020:00:00:00,testeos,CEC,M,50-59,64
1872,22DEC2020:00:00:00,testeos,CEC,M,60-69,78
1873,22DEC2020:00:00:00,testeos,CEC,M,70-79,33
1874,22DEC2020:00:00:00,testeos,CEC,M,80 y más,7
1875,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,0-19,5
1876,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,20-29,11
1877,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,30-39,13
1878,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,40-49,17
1879,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,50-59,16
1880,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,60-69,26
1881,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,70-79,13
1882,22DEC2020:00:00:00,testeos,Club San Lorenzo,F,80 y más,3
1883,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,0-19,5
1884,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,20-29,9
1885,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,30-39,12
1886,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,40-49,15
1887,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,50-59,13
1888,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,60-69,19
1889,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,70-79,22
1890,22DEC2020:00:00:00,testeos,Club San Lorenzo,M,80 y más,1
1891,22DEC2020:00:00:00,testeos,Edificio Munich,F,0-19,22
1892,22DEC2020:00:00:00,testeos,Edificio Munich,F,20-29,77
1893,22DEC2020:00:00:00,testeos,Edificio Munich,F,30-39,105
1894,22DEC2020:00:00:00,testeos,Edificio Munich,F,40-49,71
1895,22DEC2020:00:00:00,testeos,Edificio Munich,F,50-59,54
1896,22DEC2020:00:00:00,testeos,Edificio Munich,F,60-69,54
1897,22DEC2020:00:00:00,testeos,Edificio Munich,F,70-79,18
1898,22DEC2020:00:00:00,testeos,Edificio Munich,F,80 y más,6
1899,22DEC2020:00:00:00,testeos,Edificio Munich,M,0-19,35
1900,22DEC2020:00:00:00,testeos,Edificio Munich,M,20-29,55
1901,22DEC2020:00:00:00,testeos,Edificio Munich,M,30-39,128
1902,22DEC2020:00:00:00,testeos,Edificio Munich,M,40-49,112
1903,22DEC2020:00:00:00,testeos,Edificio Munich,M,50-59,53
1904,22DEC2020:00:00:00,testeos,Edificio Munich,M,60-69,61
1905,22DEC2020:00:00:00,testeos,Edificio Munich,M,70-79,26
1906,22DEC2020:00:00:00,testeos,Edificio Munich,M,80 y más,6
1907,22DEC2020:00:00:00,testeos,Ezeiza,F,0-19,32
1908,22DEC2020:00:00:00,testeos,Ezeiza,F,20-29,102
1909,22DEC2020:00:00:00,testeos,Ezeiza,F,30-39,152
1910,22DEC2020:00:00:00,testeos,Ezeiza,F,40-49,114
1911,22DEC2020:00:00:00,testeos,Ezeiza,F,50-59,66
1912,22DEC2020:00:00:00,testeos,Ezeiza,F,60-69,64
1913,22DEC2020:00:00:00,testeos,Ezeiza,F,70-79,18
1914,22DEC2020:00:00:00,testeos,Ezeiza,F,80 y más,5
1915,22DEC2020:00:00:00,testeos,Ezeiza,M,0-19,23
1916,22DEC2020:00:00:00,testeos,Ezeiza,M,20-29,88
1917,22DEC2020:00:00:00,testeos,Ezeiza,M,30-39,133
1918,22DEC2020:00:00:00,testeos,Ezeiza,M,40-49,98
1919,22DEC2020:00:00:00,testeos,Ezeiza,M,50-59,76
1920,22DEC2020:00:00:00,testeos,Ezeiza,M,60-69,46
1921,22DEC2020:00:00:00,testeos,Ezeiza,M,70-79,17
1922,22DEC2020:00:00:00,testeos,Ezeiza,M,80 y más,3
1923,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,0-19,22
1924,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,20-29,48
1925,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,30-39,44
1926,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,40-49,31
1927,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,50-59,32
1928,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,60-69,25
1929,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,70-79,18
1930,22DEC2020:00:00:00,testeos,Terminal Dellepiane,F,80 y más,4
